"id","zip_code","municipality","county","lat","lng","locality","locations"
35912,12641,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500011,600084,600009}"
35913,12642,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,500011,600011,600009,600063}"
35914,12647,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,600063,600104,600101}"
35915,12648,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,600104,600031}"
35916,12649,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,600104,600031,600041}"
35917,12650,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,600031,600041}"
35918,12651,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,600031}"
35919,12652,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,600104,600031,600101}"
35920,12653,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,600063,600104,600031,600101}"
35921,12654,"Stockholm","Stockholm",,,"HÄGERSTEN","{300000,440016,500009,600031,600101}"
35922,12655,"Stockholm","Stockholm",,,"HÄGERSTEN","{300000,440016,500009,600031}"
35923,12675,"Stockholm","Stockholm",59.3326,18.0649,"STOCKHOLM","{300000,440016,500009,600011}"
35924,12677,"Stockholm","Stockholm",0,0,"HÄGERSTEN","{300000,440016,500011,600009}"
35925,12678,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500011,600009}"
35926,12679,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,500011,600009,600011}"
35927,12730,"Stockholm","Stockholm",59.2755,17.902,"SKÄRHOLMEN","{300000,440016,500003,600000,600028}"
35928,12731,"Stockholm","Stockholm",59.2755,17.902,"SKÄRHOLMEN","{300000,400005,440016,500003,600000,600028,600035}"
35929,12732,"Stockholm","Stockholm",59.2755,17.902,"SKÄRHOLMEN","{300000,400005,440016,500009,500003,600061,600000}"
35930,12733,"Stockholm","Stockholm",59.2755,17.902,"SKÄRHOLMEN","{300000,440016,500003,600000}"
35931,12734,"Stockholm","Stockholm",59.2755,17.902,"SKÄRHOLMEN","{300000,440016,500003,600000}"
35932,12735,"Stockholm","Stockholm",59.2755,17.902,"SKÄRHOLMEN","{300000,440016,400006,500003,600028,600060,600061,600000}"
35933,12736,"Stockholm","Stockholm",59.2755,17.902,"SKÄRHOLMEN","{300000,440016,500003,600028}"
35934,12737,"Stockholm","Stockholm",59.2755,17.902,"SKÄRHOLMEN","{300000,440016,500003,600000,600028}"
35935,12738,"Stockholm","Stockholm",59.2755,17.902,"SKÄRHOLMEN","{300000,440016,500003,600028}"
35936,12739,"Stockholm","Stockholm",59.2755,17.902,"SKÄRHOLMEN","{300000,400006,440016,500003,600028}"
35937,12740,"Stockholm","Stockholm",59.2755,17.902,"SKÄRHOLMEN","{300000,440016,500003,600035}"
35938,12741,"Stockholm","Stockholm",59.2755,17.902,"SKÄRHOLMEN","{300000,400005,440016,500003,600035}"
35939,12742,"Stockholm","Stockholm",59.2755,17.902,"SKÄRHOLMEN","{300000,400006,440016,500003,600035}"
35940,12743,"Stockholm","Stockholm",59.2755,17.902,"SKÄRHOLMEN","{300000,400006,440016,500003,600035}"
35941,12744,"Stockholm","Stockholm",59.2755,17.902,"SKÄRHOLMEN","{300000,440016,500003,600035}"
35942,12745,"Stockholm","Stockholm",59.2755,17.902,"SKÄRHOLMEN","{300000,440016,500003,600035}"
35943,12746,"Stockholm","Stockholm",59.2755,17.902,"SKÄRHOLMEN","{300000,440016,500003,600035}"
35944,12747,"Stockholm","Stockholm",59.2755,17.902,"SKÄRHOLMEN","{300000,440016,500003,600035}"
35945,12748,"Stockholm","Stockholm",59.2755,17.902,"SKÄRHOLMEN","{300000,400006,440016,500003}"
35946,12749,"Stockholm","Stockholm",59.2755,17.902,"SKÄRHOLMEN","{300000,400006,440016,500003,600035}"
35947,12751,"Stockholm","Stockholm",,,"SKÄRHOLMEN","{300000,440016,500003}"
35948,12760,"Stockholm","Stockholm",,,"SKÄRHOLMEN","{300000,440016,500003,600000}"
35949,12761,"Stockholm","Stockholm",59.2755,17.902,"SKÄRHOLMEN","{300000,440016,500003,500009,600061,600000}"
35950,12830,"Stockholm","Stockholm",59.2667,18.1167,"SKARPNÄCK","{300000,400018,440016,500002,500010,600027,600066,600005,600024,600026}"
35951,12831,"Stockholm","Stockholm",59.2667,18.1167,"SKARPNÄCK","{300000,400018,440016,500002,600024,600027,600036}"
35952,12832,"Stockholm","Stockholm",59.2667,18.1167,"SKARPNÄCK","{300000,440016,500002,600024,600036}"
35953,12833,"Stockholm","Stockholm",59.2667,18.1167,"SKARPNÄCK","{300000,440016,500002,600024}"
35954,12834,"Stockholm","Stockholm",59.2667,18.1167,"SKARPNÄCK","{300000,440016,500002,500010,600005,600024}"
35955,12835,"Stockholm","Stockholm",59.2667,18.1167,"SKARPNÄCK","{300000,440016,500002,600024}"
35956,12836,"Stockholm","Stockholm",59.2667,18.1167,"SKARPNÄCK","{300000,440016,500002,600024,600036}"
35957,12838,"Stockholm","Stockholm",59.2667,18.1167,"SKARPNÄCK","{300000,440016,500012,500002,600024,600036,600088,600089,600091}"
35958,12839,"Stockholm","Stockholm",59.2667,18.1167,"SKARPNÄCK","{300000,440016,500002,500010,600005,600024,600036}"
35959,12841,"Stockholm","Stockholm",59.26,18.1167,"BAGARMOSSEN","{300000,440016,500002,600089,600024,600036}"
35960,12842,"Stockholm","Stockholm",59.26,18.1167,"BAGARMOSSEN","{300000,440016,500002,600024,600036}"
35961,12843,"Stockholm","Stockholm",59.26,18.1167,"BAGARMOSSEN","{300000,440016,500002,600024,600036}"
35962,12844,"Stockholm","Stockholm",59.26,18.1167,"BAGARMOSSEN","{300000,440016,500002,600024,600036}"
35963,12845,"Stockholm","Stockholm",59.26,18.1167,"BAGARMOSSEN","{300000,440016,500002,600036}"
35964,12846,"Stockholm","Stockholm",59.26,18.1167,"BAGARMOSSEN","{300000,440016,500002,600036}"
35965,12847,"Stockholm","Stockholm",59.26,18.1167,"BAGARMOSSEN","{300000,400018,440016,500002,600089,600036}"
35966,12848,"Stockholm","Stockholm",59.26,18.1167,"BAGARMOSSEN","{300000,400018,440016,500002,600036}"
35967,12862,"Stockholm","Stockholm",59.25,18.1167,"SKÖNDAL","{300000,440016,500010,500012,500002,600024,600081,600091,600092,600005}"
35968,12863,"Stockholm","Stockholm",,,"SKÖNDAL","{300000,440016,500002,500010,600024,600005,600026}"
35969,12864,"Stockholm","Stockholm",59.25,18.1167,"SKÖNDAL","{300000,440016,500010,600108,600005}"
35970,12865,"Stockholm","Stockholm",59.25,18.1167,"SKÖNDAL","{300000,440016,500010,500002,600026,600027,600108,600005,600024}"
35971,12866,"Stockholm","Stockholm",59.25,18.1167,"SKÖNDAL","{300000,440016,500010,600005}"
35972,12867,"Stockholm","Stockholm",59.25,18.1167,"SKÖNDAL","{300000,440016,500010,600005}"
35973,12868,"Stockholm","Stockholm",59.25,18.1167,"SKÖNDAL","{300000,440016,500010,600005}"
35974,12869,"Stockholm","Stockholm",59.25,18.1167,"SKÖNDAL","{300000,440016,500010,600038,600081,600108,600005}"
35975,12930,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,600063,600011}"
35976,12931,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,600063}"
35977,12932,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,600063}"
35978,12933,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,600063}"
35979,12934,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,600063,600101}"
35980,12935,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,600062,600063,600101}"
35981,12936,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,600031,600037,600101}"
35982,12937,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,500005,600032,600037,600101}"
35983,12938,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,600062,600101}"
35984,12939,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,400005,440016,500005,500009,600101,600032}"
35985,12940,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,400005,440016,500003,500009,600000,600101,600061}"
35986,12941,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,600061,600101}"
35987,12942,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500003,500009,600000,600101,600061}"
35988,12943,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,600061,600062,600101}"
35989,12944,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,400006,440016,500003,500009,600101,600060,600061,600062,600000}"
35990,12945,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,600062,600101}"
35991,12946,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,600060,600061,600062}"
35992,12947,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,600062}"
35993,12948,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,600062,600063,600101}"
35994,12949,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,500011,600009,600060,600062,600063}"
35995,12950,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,500011,600060,600084}"
35996,12951,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,600060}"
35997,12952,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,600060}"
35998,12953,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,600060}"
35999,12954,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,440016,500009,600060}"
36000,12955,"Stockholm","Stockholm",59.3059,17.9872,"HÄGERSTEN","{300000,400006,440016,500011,500009,600060,600003}"
36001,12956,"Stockholm","Stockholm",0,0,"HÄGERSTEN","{300000,440016,500009,600060}"
36002,12957,"Stockholm","Stockholm",,,"HÄGERSTEN","{300000,400006,440016,500003,500009,600060}"
36003,13025,"Österåker","Stockholm",59.4675,18.7494,"INGMARSÖ","{300000,400002,400003}"
36004,13033,"Värmdö","Stockholm",59.4,18.6333,"GÄLLNÖBY","{300000,400002,400003}"
36005,13034,"Värmdö","Stockholm",59.4481,18.69,"SKÄLVIK","{300000,400002,400003}"
36006,13036,"Värmdö","Stockholm",59.1833,18.6833,"NÄMDÖ","{300000,400003,400009}"
36007,13038,"Värmdö","Stockholm",59.3196,18.7213,"RUNMARÖ","{300000,400003}"
36008,13039,"Värmdö","Stockholm",59.2833,18.9167,"SANDHAMN","{300000,400003}"
36009,13041,"Värmdö","Stockholm",,,"SOLLENKROKA Ö","{300000,400003}"
36010,13042,"Värmdö","Stockholm",59.3499,18.7582,"STAVSUDDA","{300000,400002,400003}"
36011,13043,"Värmdö","Stockholm",59.3997,18.8331,"MÖJA","{300000,400002,400003,400023}"
36012,13044,"Värmdö","Stockholm",,,"HARÖ","{300000,400003}"
36013,13045,"Haninge","Stockholm",,,"GRÄNÖ","{300000,400003,400009,400010}"
36014,13055,"Haninge","Stockholm",59.0544,18.4283,"ORNÖ","{300000,400003,400009}"
36015,13056,"Haninge","Stockholm",58.9667,18.3331,"UTÖ","{300000,400009}"
36016,13130,"Nacka","Stockholm",59.3105,18.1637,"NACKA","{300000,400018,440016,500000,600029}"
36017,13131,"Nacka","Stockholm",59.3105,18.1637,"NACKA","{300000,400018,440016,500004,600106}"
36018,13132,"Nacka","Stockholm",59.3105,18.1637,"NACKA","{300000,400018,440016,500000,600029}"
36019,13133,"Nacka","Stockholm",59.3105,18.1637,"NACKA","{300000,400018,440016,500002,600089,600039}"
36020,13134,"Nacka","Stockholm",59.3105,18.1637,"NACKA","{300000,400018,440016,500002,600039}"
36021,13135,"Nacka","Stockholm",59.3105,18.1637,"NACKA","{300000,400018,440016,500000,600029}"
36022,13136,"Nacka","Stockholm",59.3105,18.1637,"NACKA","{300000,400018}"
36023,13137,"Nacka","Stockholm",59.3105,18.1637,"NACKA","{300000,400018}"
36024,13138,"Nacka","Stockholm",59.3105,18.1637,"NACKA","{300000,400018}"
36025,13139,"Nacka","Stockholm",59.3105,18.1637,"NACKA","{300000,400018}"
36026,13140,"Nacka","Stockholm",59.3105,18.1637,"NACKA","{300000,400018}"
36027,13141,"Nacka","Stockholm",59.3105,18.1637,"NACKA","{300000,400018}"
36028,13142,"Nacka","Stockholm",59.3105,18.1637,"NACKA","{300000,400018}"
36029,13144,"Nacka","Stockholm",59.3105,18.1637,"NACKA","{300000,400018}"
36030,13145,"Nacka","Stockholm",59.3105,18.1637,"NACKA","{300000,400018}"
36031,13146,"Nacka","Stockholm",59.3105,18.1637,"NACKA","{300000,400018}"
36032,13147,"Nacka","Stockholm",59.3105,18.1637,"NACKA","{300000,400018,400021}"
36033,13148,"Nacka","Stockholm",59.3105,18.1637,"NACKA","{300000,400018}"
36034,13149,"Nacka","Stockholm",59.3105,18.1637,"NACKA","{300000,400018,400021}"
36035,13150,"Nacka","Stockholm",59.3,18.2,"SALTSJÖ-DUVNÄS","{300000,400018}"
36036,13152,"Nacka","Stockholm",59.3134,18.1481,"NACKA STRAND","{300000,400018,440016,500004,600106}"
36037,13153,"Nacka","Stockholm",0,0,"NACKA","{300000,400018}"
36038,13154,"Nacka","Stockholm",0,0,"NACKA","{300000,400018,440016,500000,500002,600029,600039}"
36039,13155,"Stockholm,Nacka","Stockholm",59.3326,18.0649,"NACKA","{300000,400018,440016,500000,600029}"
36040,13159,"Nacka","Stockholm",59.3105,18.1637,"NACKA","{300000,400018}"
36041,13160,"Nacka","Stockholm",59.3105,18.1637,"NACKA","{300000,400018}"
36042,13161,"Nacka","Stockholm",59.3105,18.1637,"NACKA","{300000,400018}"
36043,13165,"Nacka","Stockholm",59.3105,18.1637,"NACKA","{300000,400018,440016,500002,600039}"
36044,13171,"Nacka","Stockholm",59.3105,18.1637,"NACKA","{300000,400018,440016,500000,600029}"
36045,13172,"Nacka","Stockholm",59.3105,18.1637,"NACKA","{300000,400018,440016,500004,600106}"
36046,13230,"Nacka","Stockholm",59.3173,18.255,"SALTSJÖ-BOO","{300000,400018}"
36047,13231,"Nacka","Stockholm",59.3173,18.255,"SALTSJÖ-BOO","{300000,400018}"
36048,13232,"Nacka","Stockholm",59.3173,18.255,"SALTSJÖ-BOO","{300000,400018}"
36049,13233,"Nacka","Stockholm",59.3173,18.255,"SALTSJÖ-BOO","{300000,400018}"
36050,13234,"Nacka","Stockholm",59.3173,18.255,"SALTSJÖ-BOO","{300000,400018}"
36051,13235,"Nacka","Stockholm",59.3173,18.255,"SALTSJÖ-BOO","{300000,400018}"
36052,13236,"Värmdö,Nacka","Stockholm",59.3173,18.255,"SALTSJÖ-BOO","{300000,400018,400003}"
36053,13237,"Nacka","Stockholm",59.3173,18.255,"SALTSJÖ-BOO","{300000,400018,400003,400021}"
36054,13238,"Nacka","Stockholm",59.3173,18.255,"SALTSJÖ-BOO","{300000,400018,400021}"
36055,13239,"Nacka","Stockholm",59.3173,18.255,"SALTSJÖ-BOO","{300000,400018,400021}"
36056,13240,"Nacka","Stockholm",59.3173,18.255,"SALTSJÖ-BOO","{300000,400018}"
36057,13241,"Nacka","Stockholm",59.3173,18.255,"SALTSJÖ-BOO","{300000,400018}"
36058,13242,"Nacka","Stockholm",59.3173,18.255,"SALTSJÖ-BOO","{300000,400018}"
36059,13243,"Nacka","Stockholm",59.3173,18.255,"SALTSJÖ-BOO","{300000,400018}"
36060,13244,"Nacka","Stockholm",59.3173,18.255,"SALTSJÖ-BOO","{300000,400018}"
36061,13245,"Nacka","Stockholm",59.3173,18.255,"SALTSJÖ-BOO","{300000,400018}"
36062,13246,"Nacka","Stockholm",59.3173,18.255,"SALTSJÖ-BOO","{300000,400018}"
36063,13247,"Nacka","Stockholm",59.3173,18.255,"SALTSJÖ-BOO","{300000,400018,400003}"
36064,13248,"Nacka","Stockholm",59.3173,18.255,"SALTSJÖ-BOO","{300000,400018}"
36065,13249,"Nacka","Stockholm",,,"SALTSJÖ-BOO","{300000,400018}"
36066,13252,"Nacka","Stockholm",59.3173,18.255,"SALTSJÖ-BOO","{300000,400018}"
36067,13331,"Nacka","Stockholm",59.2833,18.3,"SALTSJÖBADEN","{300000,400018}"
36068,13332,"Nacka","Stockholm",59.2833,18.3,"SALTSJÖBADEN","{300000,400018}"
36069,13333,"Nacka","Stockholm",59.2833,18.3,"SALTSJÖBADEN","{300000,400018,400003}"
36070,13334,"Nacka","Stockholm",59.2833,18.3,"SALTSJÖBADEN","{300000,400018}"
36071,13335,"Nacka","Stockholm",59.2833,18.3,"SALTSJÖBADEN","{300000,400018,400003}"
36072,13336,"Nacka","Stockholm",59.2833,18.3,"SALTSJÖBADEN","{300000,400018,400010}"
36073,13337,"Nacka","Stockholm",59.2833,18.3,"SALTSJÖBADEN","{300000,400018,400003,400010}"
36074,13338,"Nacka","Stockholm",59.2833,18.3,"SALTSJÖBADEN","{300000,400018}"
36075,13339,"Nacka","Stockholm",59.2833,18.3,"SALTSJÖBADEN","{300000,400018}"
36076,13341,"Nacka","Stockholm",59.2833,18.3,"SALTSJÖBADEN","{300000,400018}"
36077,13342,"Nacka","Stockholm",59.2833,18.3,"SALTSJÖBADEN","{300000,400018}"
36078,13343,"Nacka","Stockholm",59.2833,18.3,"SALTSJÖBADEN","{300000,400018}"
36079,13344,"Nacka","Stockholm",59.2833,18.3,"SALTSJÖBADEN","{300000,400018}"
36080,13348,"Nacka","Stockholm",59.2833,18.3,"SALTSJÖBADEN","{300000,400018,400010}"
36081,13349,"Nacka","Stockholm",59.2833,18.3,"SALTSJÖBADEN","{300000,400018}"
36082,13430,"Värmdö","Stockholm",59.3268,18.3898,"GUSTAVSBERG","{300000,400003}"
36083,13431,"Värmdö","Stockholm",59.3268,18.3898,"GUSTAVSBERG","{300000,400018,400003}"
36084,13432,"Värmdö,Nacka","Stockholm",59.3268,18.3898,"GUSTAVSBERG","{300000,400018,400003,400022}"
36085,13433,"Värmdö","Stockholm",59.3268,18.3898,"GUSTAVSBERG","{300000,400018,400003}"
36086,13434,"Värmdö","Stockholm",59.3268,18.3898,"GUSTAVSBERG","{300000,400003}"
36087,13435,"Värmdö","Stockholm",59.3268,18.3898,"GUSTAVSBERG","{300000,400003}"
36088,13436,"Värmdö","Stockholm",59.3268,18.3898,"GUSTAVSBERG","{300000,400003}"
36089,13437,"Värmdö","Stockholm",59.3268,18.3898,"GUSTAVSBERG","{300000,400003}"
36090,13438,"Värmdö","Stockholm",59.3268,18.3898,"GUSTAVSBERG","{300000,400003}"
36091,13439,"Värmdö","Stockholm",59.3268,18.3898,"GUSTAVSBERG","{300000,400003}"
36092,13440,"Värmdö","Stockholm",59.3268,18.3898,"GUSTAVSBERG","{300000,400018,400003}"
36093,13441,"Värmdö","Stockholm",59.3268,18.3898,"GUSTAVSBERG","{300000,400003}"
36094,13442,"Värmdö","Stockholm",59.3268,18.3898,"GUSTAVSBERG","{300000,400003}"
36095,13443,"Värmdö","Stockholm",59.3268,18.3898,"GUSTAVSBERG","{300000,400003}"
36096,13444,"Värmdö","Stockholm",59.3268,18.3898,"GUSTAVSBERG","{300000,400003}"
36097,13450,"Värmdö","Stockholm",,,"GUSTAVSBERG","{300000,400003}"
36098,13460,"Värmdö","Stockholm",59.3268,18.3898,"INGARÖ","{300000,400003}"
36099,13461,"Värmdö","Stockholm",59.3268,18.3898,"INGARÖ","{300000,400018,400003}"
36100,13462,"Värmdö","Stockholm",59.3268,18.3898,"INGARÖ","{300000,400003}"
36101,13463,"Värmdö","Stockholm",59.3268,18.3898,"INGARÖ","{300000,400018,400003,400010}"
36102,13464,"Värmdö","Stockholm",59.3268,18.3898,"INGARÖ","{300000,400003}"
36103,13465,"Värmdö","Stockholm",59.3268,18.3898,"INGARÖ","{300000,400003}"
36104,13466,"Värmdö","Stockholm",59.3268,18.3898,"INGARÖ","{300000,400003}"
36105,13467,"Värmdö","Stockholm",59.3268,18.3898,"INGARÖ","{300000,400003,400009}"
36106,13469,"Värmdö","Stockholm",59.3268,18.3898,"INGARÖ","{300000,400003,400010}"
36107,13530,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400010}"
36108,13531,"Tyresö","Stockholm",,,"TYRESÖ","{300000,400010}"
36109,13533,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400010}"
36110,13534,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400010}"
36111,13535,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400010}"
36112,13536,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400010}"
36113,13537,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400010}"
36114,13538,"Tyresö","Stockholm",,,"TYRESÖ","{300000,400010}"
36115,13539,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400018,400010}"
36116,13540,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400010}"
36117,13541,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400010}"
36118,13542,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400010}"
36119,13543,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400010}"
36120,13544,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400010}"
36121,13545,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400010}"
36122,13546,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400010}"
36123,13547,"Stockholm,Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400018,440016,400010,500002,600066}"
36124,13548,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400010}"
36125,13549,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400018,400010}"
36126,13550,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,440016,400010,500002,600066}"
36127,13551,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,440016,400010,500002,600066}"
36128,13552,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400006,440016,400010,500002,600066}"
36129,13553,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400009,400010}"
36130,13554,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400009,400010}"
36131,13555,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400010}"
36132,13558,"Tyresö,Haninge","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400009,400010}"
36133,13559,"Stockholm","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400018,400006,400010,440016,500002,600066}"
36134,13560,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400010}"
36135,13561,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400018,400010}"
36136,13562,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400018,400010}"
36137,13563,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400010}"
36138,13567,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400010}"
36139,13568,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400018,400010}"
36140,13569,"Tyresö","Stockholm",59.2333,18.3,"TYRESÖ","{300000,400018,400003,400009,400010}"
36141,13570,"Tyresö,Stockholm","Stockholm",59.3326,18.0649,"STOCKHOLM","{300000,440016,400010,500002,600066}"
36142,13635,"Haninge","Stockholm",,,"HANDEN","{300000,400009}"
36143,13636,"Haninge","Stockholm",,,"HANDEN","{300000,400009}"
36144,13637,"Haninge","Stockholm",59.1681,18.138,"HANDEN","{300000,400009}"
36145,13638,"Haninge","Stockholm",59.1681,18.138,"HANDEN","{300000,400009}"
36146,13639,"Haninge","Stockholm",59.1677,18.1448,"HANDEN","{300000,400009}"
36147,13640,"Haninge","Stockholm",59.1677,18.1448,"HANDEN","{300000,400009}"
36148,13641,"Haninge","Stockholm",59.1677,18.1448,"HANDEN","{300000,400009}"
36149,13642,"Haninge","Stockholm",59.1677,18.1448,"HANDEN","{300000,400009}"
36150,13643,"Haninge","Stockholm",59.1677,18.1448,"HANDEN","{300000,400009}"
36151,13644,"Haninge","Stockholm",59.1677,18.1448,"HANDEN","{300000,400009}"
36152,13645,"Haninge","Stockholm",59.1677,18.1448,"HANDEN","{300000,400009}"
36153,13646,"Haninge","Stockholm",59.1677,18.1448,"HANDEN","{300000,400009}"
36154,13647,"Haninge","Stockholm",59.1677,18.1448,"HANINGE","{300000,400009}"
36155,13648,"Haninge","Stockholm",59.1677,18.1448,"HANDEN","{300000,400006,400009}"
36156,13649,"Haninge","Stockholm",59.1677,18.1448,"VEGA","{300000,400006,400009}"
36157,13650,"Haninge,Huddinge","Stockholm",59.1677,18.1448,"JORDBRO","{300000,400006,400009}"
36158,13658,"Haninge","Stockholm",,,"VEGA","{300000,400009}"
36159,13659,"Haninge","Stockholm",59.1677,18.1448,"VENDELSÖ","{300000,400009}"
36160,13660,"Haninge","Stockholm",59.1677,18.1448,"BRANDBERGEN","{300000,400009}"
36161,13661,"Haninge","Stockholm",59.1677,18.1448,"BRANDBERGEN","{300000,400009}"
36162,13662,"Haninge","Stockholm",59.1677,18.1448,"BRANDBERGEN","{300000,400009}"
36163,13663,"Haninge","Stockholm",59.1677,18.1448,"BRANDBERGEN","{300000,400009}"
36164,13664,"Haninge","Stockholm",59.1677,18.1448,"HANINGE","{300000,400009}"
36165,13665,"Haninge","Stockholm",59.1677,18.1448,"SÖDERBY","{300000,400009}"
36166,13666,"Haninge","Stockholm",59.1677,18.1448,"VENDELSÖ","{300000,400009}"
36167,13667,"Haninge","Stockholm",59.1677,18.1448,"VENDELSÖ","{300000,400009}"
36168,13668,"Haninge","Stockholm",59.1677,18.1448,"VENDELSÖ","{300000,400009}"
36169,13669,"Haninge","Stockholm",59.1677,18.1448,"VENDELSÖ","{300000,400009}"
36170,13670,"Haninge","Stockholm",59.1677,18.1448,"VENDELSÖ","{300000,400009}"
36171,13671,"Haninge","Stockholm",59.1677,18.1448,"VENDELSÖ","{300000,400009}"
36172,13672,"Haninge","Stockholm",59.1677,18.1448,"VENDELSÖ","{300000,400009}"
36173,13673,"Haninge","Stockholm",59.1677,18.1448,"VENDELSÖ","{300000,400006,400009,400010}"
36174,13674,"Haninge","Stockholm",,,"NORRBY","{300000,400006,400009}"
36175,13675,"Haninge","Stockholm",59.1677,18.1448,"VENDELSÖ","{300000,400009,400010}"
36176,13731,"Haninge","Stockholm",59.1167,18.1,"VÄSTERHANINGE","{300000,400009}"
36177,13732,"Haninge","Stockholm",59.1167,18.1,"VÄSTERHANINGE","{300000,400009}"
36178,13734,"Haninge","Stockholm",59.1167,18.1,"VÄSTERHANINGE","{300000,400009}"
36179,13736,"Haninge","Stockholm",59.1167,18.1,"VÄSTERHANINGE","{300000,400009}"
36180,13737,"Haninge","Stockholm",59.1167,18.1,"VÄSTERHANINGE","{300000,400009}"
