"id","created","modified","rating","text","venueid","venuename","agentid","agentname","invite_id"
302185,"2018-01-23 16:03:51.201","2018-01-23 16:04:06.831",5,"Friendly, professional, efficient. Highly recommend!",3673341,"Svenska Mäklarhuset Uppsala",2050,"Maria Persson",1647017
302217,"2018-01-23 18:37:03.178","2018-01-23 18:37:06.233",5,"Trevlig, strukturerad och effektiv. Fick ett väldigt gott intryck vid värderingen så därför valde jag Madeleine som min mäklare. Hon återkopplar väldigt snabbt och har en välstrukturerad planering inför försäljningen. Rekommenderar absolut Madeleine! ",3616879,"Våningen & Villan Malmö",3883,"Madeleine Jansson",1649184
302235,"2018-01-23 20:45:13.704","2018-01-23 20:45:16.843",5,"Mycket tillmötesgående och snabb återkoppling genom alla moment. När affären närmade sig kritiska lägen så var mäklaren hela tiden snabb och arbetade hårt med goda framsteg. 
Vi är jättenöjda! ",3550084,"SkandiaMäklarna Örebro",2759,"Victor Bothén ",1651882
302274,"2018-01-24 08:32:14.176","2018-01-24 08:32:17.229",5,"Effektiv affär! Trevlig mäklare :) ",1711469,"Svenska Mäklarhuset Bromma",3809,"Marcus Hemrin",1652484
302351,"2018-01-24 09:55:27.076","2018-01-24 09:56:06.775",5,"Josefin är en väldigt skicklig mäklare, väldigt hjälpsam och genuin. Hon har alltid funnits där när man har behövt henne och är pedagogisk när man inte förstår så mycket samt att hon är så himla snäll. Jag och min sambo är jätte nöjda med vårat pågående köp, vi kunde inte ha önskat oss en bättre mäklare.",3549445,"Svenska Mäklarhuset Vällingby, Hässelby, Spånga",4711,"Josefin Nilsson",1647144
302365,"2018-01-24 10:06:05.985","2018-01-24 10:06:17.115",5,"Anna har varit en mycket fin tillgång i vår lägenhetsaffär. Allt
har fungerat bra och vi är tacksamma för att Anna alltid har varit lätt att få tag på , samt att hon snabbt svarat på alla våra förfrågningar.  Vi kan med glädje rekommendera Anna till framtida kunder och vi sprider våra erfarenheter i vår egen vänkrets.
Tack så länge Anna, 
och på återseende. / Ulf",3669585,"Våningen & Villan Lund",1221,"Anna Ahlström",1641650
302420,"2018-01-24 11:53:24.577","2018-01-24 11:54:06.781",4,"Vi har haft bra erfarenhet av Jonas och tycker att vi har fått ett bra bemötande.",4013428,"HusmanHagberg Umeå",4690,"Jonas Andersson",1631646
302487,"2018-01-24 14:03:34.975","2018-01-24 14:04:06.436",5,"Han var väldigt trevlig och förtroendeingivande. Det kändes tryggt och bra genom hela affären. ",1565352,"Svenska Mäklarhuset Kungsholmen",691,"Marko Åslund",1653606
302488,"2018-01-24 14:08:10.274","2018-01-24 14:09:06.485",5,"Mycket lugn och professionell. Kände mig trygg som köpare.",3549995,"HusmanHagberg Malmö",1947,"Per-Henrik Thurban",1652908
302582,"2018-01-24 17:46:49.61","2018-01-24 17:47:04.523",4,"Jag har inte så jättestor erfarenhet av mäklare, men jag upplevde Per-Henrik som seriös och professionell.
Han gjorde sitt bästa för att ta reda på svar på de frågor vi hade, och förklarade saker som vi som köpare kunde tänka på.",3549995,"HusmanHagberg Malmö",1947,"Per-Henrik Thurban",1637255
302600,"2018-01-24 18:40:03.108","2018-01-24 18:40:04.589",5,"En mäklare som är lätt att komma i kontakt med. Klar, tydlig och professionell och trevlig. Det var kort och gott av mig. ",3549995,"HusmanHagberg Malmö",5098,"Agnes Andersson",1637296
302602,"2018-01-24 18:52:26.723","2018-01-24 18:52:29.287",3,"Emelie Zazzi är en mycket trevlig mäklare på alla sätt. Men i vår försäljning saknade jag lite tydliga svar och bättre återkoppling vid budgivning som pågick. 
",1575573,"HusmanHagberg Solna Sundbyberg",3990,"Emelie Zazzi",1639361
302605,"2018-01-24 19:01:19.303","2018-01-24 19:01:29.757",5,"Seriös, kunnig och super trevlig mäklare. Smidig affär med kontraktskrivning och allt vad det innebär. Helt klart nöjd med bemötandet. ",4013502,"HusmanHagberg Gävle",,,1651646
302691,"2018-01-25 08:54:47.504","2018-01-25 08:54:55.682",5,"Trevlig, intresserad och mycket proffessionell. Tillgänglig. Ser till både säljarens och köparens intresse och synkar dessa väl!",1711469,"Svenska Mäklarhuset Bromma",3809,"Marcus Hemrin",1652486
302695,"2018-01-25 09:01:59.876","2018-01-25 09:02:29.71",5,"Fint bemötande, professionell, kunnig, trevlig, effektiv",4013495,"HusmanHagberg Karlstad",,,1654370
302739,"2018-01-25 09:49:48.528","2018-01-25 09:49:55.145",4,"Marko har levt väl upp till mina förväntningar. Han är lyhörd, supporterande, duktig och lätt att ha att göra med. Vi har haft bra diskussioner kring allt från styling till prissättning.",1565352,"Svenska Mäklarhuset Kungsholmen",691,"Marko Åslund",1653607
302786,"2018-01-25 11:11:04.702","2018-01-25 11:11:30.133",4,"Duktig mäklare. Ordning och reda på alla papper.",1835483,"HusmanHagberg Göteborg Öster",3208,"Jenny Jurland",1650065
302807,"2018-01-25 12:22:03.03","2018-01-25 12:22:30.144",5,"Bra återkoppling, Jättetrevligt bemötande,.",4013502,"HusmanHagberg Gävle",,,1651648
302812,"2018-01-25 12:30:01.756","2018-01-25 12:30:29.763",5,"Ett bra bemötande! Joanna kändes välinformerad om lgh och gav ett proffsigt intryck. Trots många besökare på visning tog hon sig tid att ta emot på ett bra sätt.",3549994,"HusmanHagberg Kristianstad",3328,"Joanna Ekerot",1654751
302824,"2018-01-25 12:58:33.373","2018-01-25 12:58:55.256",5,"Trygg, proffessionell, förtroendeingivande! 
En bättre mäklare kan man inte hitta, rekommenderar henne starkt! ",3517861,"Svenska Mäklarhuset Älvsjö & Bandhagen",242,"Elisabet Östlund",1654810
302825,"2018-01-25 13:05:58.975","2018-01-25 13:06:29.848",5,"Glad energirik mäklare. Kändes riktigt bra när det gällar alla delar. Vi var uppdaterade hela tiden. Viktigt att en mäklare är lugn och har tålamod och båda delarna hade vår mäklare.
Kontakten och pratet om detaljer med Mariana flöt på. Vi var på samma bana hela vägen och det gav oss en trygghet. Väldigt glad att just hon blev vår mäklare. ",3549966,"HusmanHagberg Järfälla",4931,"Mariana Yalcin",1647165
302827,"2018-01-25 13:14:12.888","2018-01-25 13:25:56.437",5,"She was very helpful in every way!",3517861,"Svenska Mäklarhuset Älvsjö & Bandhagen",242,"Elisabet Östlund",1654795
302834,"2018-01-25 13:41:25.571","2018-01-25 13:41:29.692",5,"Josefin did an outstanding job. Based on my experience, she is a very competent broker that was always helpful and kept me up to date. In addition, her response times were excellent and that's exactly what is important for me as a customer. I would choose her again as a broker and can only recommend her.
5/5 


",3549445,"Svenska Mäklarhuset Vällingby, Hässelby, Spånga",4711,"Josefin Nilsson",1647145
302843,"2018-01-25 13:59:28.776","2018-01-25 13:59:29.671",5,"Fick som vanligt ett bra bemötande och Johan lever upp till min förväntan. ",3549966,"HusmanHagberg Järfälla",4933,"Johan Aspenberg",1654711
302848,"2018-01-25 14:47:41.808","2018-01-25 14:48:30.15",5,"Han är helt fantastisk på alla sätt. 
Han är tydlig och driven och rekommenderas varmt av oss. ",3549966,"HusmanHagberg Järfälla",4928,"Torbjörn Johansson",1654912
302851,"2018-01-25 14:52:16.806","2018-01-25 14:52:30.117",5,"Vid min första försäljning av en lägenhet tog jag offert av 3 mäklare Elisabet fan jag förtroende för direkt och det har jag inte behövt ångra. Hon är nogran, påläst i ärendet och mycke trevlig mot spekulanterna.  Jag gar anlitat henne fler gånget och det säger väl det mesta att jag är mycket nöjd med hennes jobb hon gjort åt mig.",3517861,"Svenska Mäklarhuset Älvsjö & Bandhagen",242,"Elisabet Östlund",1654809
302854,"2018-01-25 14:59:47.008","2018-01-25 15:00:29.724",5,"Torbjörn var en duktig och ärlig mäklare som hjälpte till att avsluta affären utan att ta omvägar och driva upp några priser. ",3549966,"HusmanHagberg Järfälla",4928,"Torbjörn Johansson",1654942
302885,"2018-01-25 16:43:57.878","2018-01-25 16:44:29.677",5,"Jag och min man upplevde att vi fick ett jätte bra bemötande utav Thorbjörn. Han kunde svara på dem frågor vi hade under en visning och var tydlig vid genomgången utav kontraktet. Mycket nöjda! ",3549966,"HusmanHagberg Järfälla",4928,"Torbjörn Johansson",1654895
302893,"2018-01-25 17:05:23.915","2018-01-25 17:05:30.907",4,"Väl påläst och professionell. Flexibel och tillgänglig.",3549966,"HusmanHagberg Järfälla",4928,"Torbjörn Johansson",1654871
303314,"2018-01-27 12:02:52.406","2018-01-27 12:03:29.616",5,"Mycket bra första intryck, kände att vi ”klickade” direkt!
Bra och proffsigt!",4013496,"HusmanHagberg Karlskrona",4917,"Ida Ivarsson",1654778
302894,"2018-01-25 17:07:06.207","2018-01-25 17:07:29.714",5,"Torbjörn Johansson imponerade med sin kunnighet, känsla och saklighet i relation till både helhet och detaljer. Tillgänglig då vi tog kontakt och utan irritation när det blev många frågor. Jag kommer att rekommendera Torbjörn Johansson när tillfälle ges och är mycket tacksam för samarbetet! 

Stanley Sjöberg  med hälsning från min fru Kerstin",3549966,"HusmanHagberg Järfälla",4928,"Torbjörn Johansson",1654873
302899,"2018-01-25 17:15:09.201","2018-01-25 17:15:30.133",5,"Han är profs. älig och lojal.
Han stor altis vid kund sidan och hjälper häla vägen till bra slut.
jag är så mycket tacksam Torbjörn och Husmanhagberg.
Habib",3549966,"HusmanHagberg Järfälla",4928,"Torbjörn Johansson",1654917
302902,"2018-01-25 17:43:00.276","2018-01-25 17:43:29.633",5,"Absolut bästa bemötande. Vi var jättenöjda med Torbjörn.",3549966,"HusmanHagberg Järfälla",4928,"Torbjörn Johansson",1654911
302903,"2018-01-25 17:49:58.204","2018-01-25 17:50:29.728",5,"Jag känner till Torbjörn sen tidigare då han var mäklare och sålde ett hus som vi köpte i Västra Jakobsberg. Då som nu har mötena fram till kontraktsskrivning varit med ett väldigt bra bemötande och en proffsighet.
Jag kommer att kontakta Torbjörn direkt den dagen jag skall sälja mitt nuvarande boende, det förtroendet känner jag utan att tveka. MVH Magnus",3549966,"HusmanHagberg Järfälla",4928,"Torbjörn Johansson",1654899
302917,"2018-01-25 19:06:28.957","2018-01-25 19:06:30.046",5,"Mycket bra. Genuint trevlig mäklare som gör bostadsköp mycket roligare. Även fast det var första gången jag köper lägenhet så var allt tydligt och lätt. Mycket nöjd. ",3731252,"HusmanHagberg Uppsala",3931,"Malin Nunez",1653996
302937,"2018-01-25 20:57:53.004","2018-01-25 20:58:29.582",5,"Vänligt, engagerat, sakligt bemötande.",3549966,"HusmanHagberg Järfälla",4933,"Johan Aspenberg",1654728
302996,"2018-01-26 09:00:41.979","2018-01-26 09:01:30.103",5,"Torbjörn är en mycket kompetent mäklare. Han levde mycket väl upp till våra förvätningar.",3549966,"HusmanHagberg Järfälla",4928,"Torbjörn Johansson",1654887
303025,"2018-01-26 09:34:22.338","2018-01-26 09:34:30.045",5,"Ett professionellt. trevligt och vänligt bemötande, med lugn som uppskattades mycket.",3550084,"SkandiaMäklarna Örebro",4236,"Gorm Nordvall",1656299
303058,"2018-01-26 10:37:56.468","2018-01-26 10:38:04.939",5,"Har anlitat Torbjörn och HusmanHagberg vid ett flertal tillfällen
och alltid varit nöjd.",3549966,"HusmanHagberg Järfälla",4928,"Torbjörn Johansson",1654862
303082,"2018-01-26 11:43:50.579","2018-01-26 11:44:05.314",5,"Kompetent mäklare med  trevligt bemötande",4013495,"HusmanHagberg Karlstad",,,1656631
303091,"2018-01-26 11:59:20.849","2018-01-26 11:59:29.602",5,"Mycket bra bemötande, bra svar på frågor och mycket tydlig",4013495,"HusmanHagberg Karlstad",,,1656626
303102,"2018-01-26 12:16:42.713","2018-01-26 12:17:04.88",5,"Snäll, trevlig, omtänksam, professionell och duktig!",3549966,"HusmanHagberg Järfälla",4931,"Mariana Yalcin",1656600
303111,"2018-01-26 12:41:01.02","2018-01-26 12:41:05.318",5,"Jättetrevlig, proffsig och allt har gått jättebra!!!",3517861,"Svenska Mäklarhuset Älvsjö & Bandhagen",242,"Elisabet Östlund",1654804
303116,"2018-01-26 13:06:21.174","2018-01-26 13:06:30.057",4,"Ola gjorde ett effektivt och bra jobb. Jag är övertygad om att han gjorde sitt bästa för att sälja min lägenhet. ",772106,"HusmanHagberg Enskede",584,"Ola Sjölund",1644106
303125,"2018-01-26 13:40:29.677","2018-01-26 13:41:04.917",5,"Rak, öppen, ärlig person som man får förtroende för.
Under tiden han har varit min mäklare har vi fört många bra diskussioner, med högt i tak på väldigt respektfullt sätt.",3549994,"HusmanHagberg Kristianstad",2426,"Daniel Samuelsson",1651651
303136,"2018-01-26 14:24:14.053","2018-01-26 14:24:29.258",5,"Hon är jättesnäll, professionell, effektiv, duktig. ",3549966,"HusmanHagberg Järfälla",4931,"Mariana Yalcin",1656602
303144,"2018-01-26 15:03:15.98","2018-01-26 15:03:29.686",5,"Tycker Torbjörn, kan sitt jobb. är proffsig, ödmjuk, mkt trevlig. behåll honom..",3549966,"HusmanHagberg Järfälla",4928,"Torbjörn Johansson",1654936
303154,"2018-01-26 15:48:50.446","2018-01-26 15:49:29.58",4,"Mycket bra bemötande och väldigt nöjd som kund. Effektiv och informativ.",1835483,"HusmanHagberg Göteborg Öster",3208,"Jenny Jurland",1650070
303164,"2018-01-26 16:15:55.979","2018-01-26 16:16:30.1",5,"Jag fick ett mycket bra bemötande och bra info och återkoppling.",4020528,"Våningen & Villan Malmö Dockan",4499,"Emil Sjöberg",1647964
303187,"2018-01-26 17:22:06.954","2018-01-26 17:22:29.737",4,"Vi är mycket nöjda med Gorm som vår mäklare. Gorm är förtroendeingivande och lätt att samarbeta med. Vi kan varmt rekommendera honom. ",3550084,"SkandiaMäklarna Örebro",4236,"Gorm Nordvall",1656298
303193,"2018-01-26 17:48:12.078","2018-01-26 17:48:29.581",5,"Professionell och mycket trevlig",1711469,"Svenska Mäklarhuset Bromma",3809,"Marcus Hemrin",1652485
303229,"2018-01-27 01:12:29.946","2018-01-27 01:12:31.37",5,"Att se Daniel arbeta med sitt lättsamma vis och stora professionalism var en fröjd.
Kan inte tänka mig att en mäklare kan bli bättre.
Skulle verkligen känna mig trygg både med att åter sälja med hjälp av Daniel eller att handla av honom.
Högsta betyg!",3549994,"HusmanHagberg Kristianstad",2426,"Daniel Samuelsson",1654368
303334,"2018-01-27 14:15:58.425","2018-01-27 14:16:29.665",5,"Mycket trevligt bemötande och mycket bra information och hjälp med försäljningen.",4013489,"HusmanHagberg Norrköping",,,1657252
303362,"2018-01-27 17:01:14.196","2018-01-27 17:01:30.454",5,"Torbjörn gav ett professionellt intryck genom hela affären. Som köpare uppskattade vi att han var snabb med återkoppling på våra frågor och tydlig i kommunikationen när vi behövde ändra tillträdesdatum.

Sammanfattningsvis en bea upplevelse och inget att anmärka på. Vi tror dessutom att säljaren var lika nöjd som vi.",3549966,"HusmanHagberg Järfälla",4928,"Torbjörn Johansson",1654913
303407,"2018-01-28 06:42:54.673","2018-01-28 06:43:10.155",5,"Snabba, precisa och lättförståeliga krav",3550084,"SkandiaMäklarna Örebro",2759,"Victor Bothén ",1657245
303412,"2018-01-28 07:54:31.85","2018-01-28 07:55:10.523",5,"Bästa betyg!
Mycket bra bemötande från start till slut. En professionell mäklare som sätter kunden högt.
Är mycket nöjd!

",3549966,"HusmanHagberg Järfälla",4928,"Torbjörn Johansson",1654883
303417,"2018-01-28 08:11:51.525","2018-01-28 08:12:10.151",5,"Jättebra bemötande. Kände att vi klickade rätt fort. Så fort annonsen kom ut så gick det fort. Kände mig trygg hela vägen. ",4013489,"HusmanHagberg Norrköping",,,1657260
303463,"2018-01-28 10:13:03.747","2018-01-28 10:13:09.788",5,"Vänligt,lugn,sakligt. Har hanterat försäljningen på ett mycket bra sätt. Helnöjd. ",3549966,"HusmanHagberg Järfälla",4931,"Mariana Yalcin",1656601
303473,"2018-01-28 10:40:59.572","2018-01-28 10:41:10.185",5,"Vi fick från dag ett den bästa och proffsigaste service som man kan förvänta sig.
Vi är supernöjda med Torbjörn och all personal på kontoret.",3549966,"HusmanHagberg Järfälla",4928,"Torbjörn Johansson",1654892
303494,"2018-01-28 12:30:16.19","2018-01-28 12:30:30.78",4,"Väldigt lagom på och ett bra första intryck och bemötande. Hon tog vara på såväl köparen som säljarens intresse. 

Intresse och engagemang svalnade när mäklararvode var inbetalt. Frågor besvarades inte lika snabbt som innan.",3669585,"Våningen & Villan Lund",1224,"Johanna Jönsson",1642579
303526,"2018-01-28 16:36:19.276","2018-01-28 16:36:31.138",2,"För min del var mäklaren korrekt men tycker att hon gentemot säljaren gjorde ett dåligt arbete. Beskrev inte objektet så väl som det förtjänade. Kostade säljaren antagligen ganska mycket.",3549999,"HusmanHagberg Ängelholm",,,1657933
303538,"2018-01-28 17:39:47.059","2018-01-28 17:40:10.123",5,"Mycket bra upplevelse, vettig och svarade på frågor bra. Ansträngde sig för att vara så flexibel för kunden som möjligt. ",3549985,"HusmanHagberg Göteborg Centrum",5117,"Hampus Berglund",1639656
303540,"2018-01-28 17:43:33.567","2018-01-28 17:44:09.799",5,"Stort engagemang från deras sida och höll en ständigt uppdaterad. Rekommenderas varmt!!",3549999,"HusmanHagberg Ängelholm",,,1657896
303543,"2018-01-28 17:48:45.371","2018-01-28 17:49:10.163",5,"Väldigt bra och professionellt bemötande. Med stor värme och trygghet från Eva Holmberg kände vi oss, som nervösa säljare, mkt trygga.",3549999,"HusmanHagberg Ängelholm",,,1657991
303547,"2018-01-28 17:57:29.167","2018-01-28 17:58:10.126",5,"Bra o professionellt Kunde ge svar på lite ovanliga  frågor också
Ingen stress M var flexibel och kunde ändra sin plan med kort varsel",3549999,"HusmanHagberg Ängelholm",,,1657970
303556,"2018-01-28 18:17:20.656","2018-01-28 18:17:31.141",5,"Högsta betyg från början till slut. Blev lotsade gm hela säljprocessen under högsta trygghet. Torbjörn är mycket mån om kunden och ger extra allt på alla punkter. Vi är mycket imponerade av hans approach i alla lägen",3549966,"HusmanHagberg Järfälla",4928,"Torbjörn Johansson",1654869
303558,"2018-01-28 18:17:53.105","2018-01-28 18:18:10.199",3,"Torbjörn är artig och trevlig. Inte den uppenbara säljaren. Saknar något driv men är flexibel i sitt sätt att arbeta och försöker se till att saker och ting löses. 
",3549966,"HusmanHagberg Järfälla",4928,"Torbjörn Johansson",1654909
303559,"2018-01-28 18:27:09.073","2018-01-28 18:27:10.118",5,"Mycket tillmötesgående.ledde mej i genom försäjningen på ett proffsigt sätt.kände det som att det fanns bara jag.
Anna är en varm o God tjej. Lugn o fin. För mej är hon kunnig o påläst.
Mvh
Brita Bååth 
Lycka till Anna.med din livsföring
Kram
",3549999,"HusmanHagberg Ängelholm",,,1657929
303561,"2018-01-28 18:29:25.971","2018-01-28 18:29:31.135",5,"Bemötandet var mycket bra på alla sätt och vis. Sandra Petersson är en mycket kompetent och duktig mäklare med ett exemplariskt bemötande.",3549999,"HusmanHagberg Ängelholm",,,1657927
303611,"2018-01-29 07:23:29.409","2018-01-29 07:23:35.551",5,"Mycket bra och proffsigt bemötande. Skapar ett förtroende som de sedan har förvaltat på ett bra sätt",3549999,"HusmanHagberg Ängelholm",,,1657919
303576,"2018-01-28 19:25:17.978","2018-01-28 19:25:31.184",5,"Proffigt och välorganiserat, stort kundregister, bra personal.",3549999,"HusmanHagberg Ängelholm",,,1657943
303582,"2018-01-28 19:55:02.994","2018-01-28 19:55:10.196",5,"Ingav stort förtroende och vi kände oss trygga i vårt husköp. Snabbt och smidigt avklarat med stor noggranhet och bra förberedelser. Trevlig stund med säljare och mäklare vid överlåtelse. 
Alltid glad och positiv! ",3549999,"HusmanHagberg Ängelholm",,,1657976
303589,"2018-01-28 20:47:25.505","2018-01-28 20:47:34.708",5,"Ett proffesionellt och glatt bemötande som gjorde att vi kände oss tryggade detta köp.",3549994,"HusmanHagberg Kristianstad",2426,"Daniel Samuelsson",1654367
303605,"2018-01-29 06:33:31.094","2018-01-29 06:33:35.534",5,"Mycket proffesionellt .
Snabba svar, långt utan för arbets tid.",3549999,"HusmanHagberg Ängelholm",,,1657990
303620,"2018-01-29 08:01:53.506","2018-01-29 08:01:57.797",4,"Det har funkat bra och varit ett effektivt utfört arbete!",4013495,"HusmanHagberg Karlstad",,,1656625
303639,"2018-01-29 08:43:47.874","2018-01-29 08:43:56.808",4,"Jag upplever att vi fick ett bra bemötande.
Johan är trevlig och kommunikativ. 
Han var vid kontraktsskrivningen tydlig och mån om att alla förstod. 


 ",3549966,"HusmanHagberg Järfälla",4933,"Johan Aspenberg",1654712
303644,"2018-01-29 08:46:55.205","2018-01-29 08:46:56.763",5,"Vi har haft Linda som mäklare tidigare och när det var dags att sälja så var det ingen som helst fråga vem vi skulle anlita den här gången. Linda är professionell, tillmötesgående och vi är helt övertygade om att hon bidragit till en bra affär för oss. ",3549999,"HusmanHagberg Ängelholm",,,1657964
303663,"2018-01-29 09:12:49.718","2018-01-29 09:13:13.163",4,"Trevligt bemötande med bra inriktning på vad jag efterfrågade. Svarade direkt på de som gick och återkopplade med de som inte gick att svara på direkt.",3549999,"HusmanHagberg Ängelholm",,,1657946
303685,"2018-01-29 09:32:38.815","2018-01-29 09:33:12.991",5,"Han  är kunnig person på rätta plats.
",3549966,"HusmanHagberg Järfälla",4928,"Torbjörn Johansson",1654903
303712,"2018-01-29 10:06:23.676","2018-01-29 10:06:35.177",5,"Har bara massor av postivt att säga om vår mäklare, Anna Berg, som hjälpte oss att sälja vårt hus på bästa sätt!
När vi ska sälja nästa hus så är valet lätt vilken mäklare vi vill använda oss av.",3549999,"HusmanHagberg Ängelholm",,,1657910
303731,"2018-01-29 10:26:35.877","2018-01-29 10:27:13.533",5,"Fredrik hanterade försäljningen av min 3á i Göteborg mycket professionellt. 

Handfasta råd, snabb och enkel kommunikation. Sammantaget en mycket enkel försäljning tack vare Fredrik.",1835483,"HusmanHagberg Göteborg Öster",1240,"Fredrik Thulin",1659269
303755,"2018-01-29 10:51:19.177","2018-01-29 10:51:35.445",5,"Mycket trevligt bemötande! Visningen var avspänd och givande.",3669585,"Våningen & Villan Lund",3402,"Maria Brolin Glennow",1659350
303787,"2018-01-29 11:37:17.871","2018-01-29 11:37:35.156",5,"Bra bemötande, kände att jag var delaktig i försäljningen. Hade förtroende till mäklaren.",3549999,"HusmanHagberg Ängelholm",,,1657932
303848,"2018-01-29 13:46:00.703","2018-01-29 13:46:13.019",5,"Niclas är alltid väldigt professionell i sitt bemötande, återkopplar fort och svarar alltid så väl det bara går på ens frågor. Niclas har även ett stort lugn och förståelse som gjorde hela affären mycket mer avslappnad, helt i motsatts till hur stressiga mina tidigare fastighetsaffärer har varit.",3549445,"Svenska Mäklarhuset Vällingby, Hässelby, Spånga",3681,"Niclas Holmberg",1659275
303871,"2018-01-29 14:38:02.024","2018-01-29 14:38:13.037",5,"Alltid proffsigt och personligt bemötande. Mycket nöjd!",3549966,"HusmanHagberg Järfälla",4931,"Mariana Yalcin",1656599
303879,"2018-01-29 14:48:25.346","2018-01-29 14:48:42.976",5,"Positiv och mycket professionell, lyhörd och ett bra bollplank. Driven men ändå med en ödmjuk inställning och en alltigenom bra genomdriven process. Vi kan verkligen rekommendera Anders för framtida säljare och köpare!",3549966,"HusmanHagberg Järfälla",4926,"Anders Trotzig",1659527
303881,"2018-01-29 14:51:07.94","2018-01-29 14:51:12.628",5,"Jag fick ett mycket professionellt bemötande. Hade en bra dialog - mycket öppen och entusiastisk och slutförde sitt uppdrag på ett alldeles superbt  bra sätt!",4020528,"Våningen & Villan Malmö Dockan",3198,"Nina Berglund",1659641
303857,"2018-01-29 14:11:22.796","2018-01-29 14:11:35.469",5,"Mycket professionell, smidig och tillmötesgående handläggning av hela sälj/köp processen.",4020528,"Våningen & Villan Malmö Dockan",3198,"Nina Berglund",1659624
303904,"2018-01-29 15:49:06.136","2018-01-29 15:49:13.062",5,"Hitills utmärkt.Affären avslutas 31/5 2018.Nina Berglund har vad jag kan bedöma levt upp till den höga förväntan man kan ställa på en fastihetsmäklare i toppklass.",4020528,"Våningen & Villan Malmö Dockan",3198,"Nina Berglund",1659626
303906,"2018-01-29 15:56:47.462","2018-01-29 15:57:13.095",5,"Trevligt bemötande. Goda kunskaper. Många orienteringar om budgivning. Ordning och reda i pappershantering. God förvarning vid mötesinkallning. God redovisning av genomfört köp. Allt fungerade perfekt.",3549999,"HusmanHagberg Ängelholm",,,1657901
303925,"2018-01-29 16:19:55.877","2018-01-29 16:20:13.063",5,"Bra och professionellt bemötande. 
Hade bra tankar om försäljningen och kunde området.
upplevelsen har varit bra och gick snabbt och smidigt när vi väl valde att påbörja försäljningen. ",3549995,"HusmanHagberg Malmö",1947,"Per-Henrik Thurban",1652907
303926,"2018-01-29 16:20:30.914","2018-01-29 16:20:44.118",5,"Trevlig bemötande och god kunskap. Torbjörn införlivade alla de förväntningar som jag hade.",3549966,"HusmanHagberg Järfälla",4928,"Torbjörn Johansson",1654900
303927,"2018-01-29 16:21:15.38","2018-01-29 16:21:43.263",5,"Vi fick ett mycket vänligt bemötande av två av Husman-Hagbergs i mäklare i Ängelholm, som hjälpte oss att marknadsföra vår bostadsrätts lägenhet i Vejbystrand. Allt gick snabbt och till vår fulla belåtenhet. Dessutom märkte vi att mäklararvodet var betydligt lägre än andra konkurrerande mäklare på Bjärehalvön, där provisionen i två fall var det dubbla ! Vi kan varmt rekommendera Husman-Hagberg i Ängelholm.",3549999,"HusmanHagberg Ängelholm",,,1657987
303935,"2018-01-29 16:30:42.885","2018-01-29 16:31:13.036",5,"Ett mycket proffsigt och trevligt bemötande! ",3549994,"HusmanHagberg Kristianstad",2426,"Daniel Samuelsson",1658344
303956,"2018-01-29 17:16:05.496","2018-01-29 17:16:13.063",5,"Vi fick ett väldig bra bemötande och mäklaren har varit kontaktbar och behjälplig.",4013489,"HusmanHagberg Norrköping",,,1657262
303970,"2018-01-29 18:08:24.719","2018-01-29 18:08:43.27",5,"Ett bra bemötande. Nina var säljande men tog hänsyn till hur vi som kunder var. Hon kändes genuin i sitt sätt att hantera försäljningen som vi var hennes ""enda"" kunder fast man vet att det är fler. ",4020528,"Våningen & Villan Malmö Dockan",3198,"Nina Berglund",1659620
303989,"2018-01-29 19:14:32.408","2018-01-29 19:14:42.937",5,"Supertrevlig och uppfyllde mina förväntningar! ",1835483,"HusmanHagberg Göteborg Öster",3208,"Jenny Jurland",1650054
304033,"2018-01-30 07:03:33.877","2018-01-30 07:03:43.251",5,"Proffesionellt bemötande, bra återkoppling och gav raka svar.",1835483,"HusmanHagberg Göteborg Öster",1240,"Fredrik Thulin",1659271
304145,"2018-01-30 11:01:33.507","2018-01-30 11:01:43.227",5,"Viktor är lätt tillgänglig, snabb med svar, berättar bra så man förstår allt! ",3550084,"SkandiaMäklarna Örebro",2759,"Victor Bothén ",1661606
304059,"2018-01-30 08:20:55.186","2018-01-30 08:21:13.029",5,"Snabb, effektiv och bra feed-back",4020528,"Våningen & Villan Malmö Dockan",3198,"Nina Berglund",1659622
304074,"2018-01-30 08:54:34.174","2018-01-30 08:54:43.282",5,"Hela tiden tillgänglig och bra återkoppling. Väldig trevlig och extremt proffsig!",4019404,"Svenska Mäklarhuset Östermalm",,,1657725
304075,"2018-01-30 08:57:10.276","2018-01-30 08:57:13.345",4,"Mycket bra och korrekt bemötande.",4019404,"Svenska Mäklarhuset Östermalm",,,1657731
304077,"2018-01-30 09:02:34.355","2018-01-30 09:02:43.245",3,"Första bemötandet var bra och positivt. Det som vi hade behövt mer backup i, var frågan om avloppet på huset med kommunen. Mer hjälp och ett annat bemötande i just den frågan hade varit behagligare när det är mycket pengar som ska betalas.

Men i övrigt har vi inga synpunkter utan är nöjda med all hjälp kring all pappersexercis som behövts.

Mvh Elin  & Marcus ",3673341,"Svenska Mäklarhuset Uppsala",2051,"Pernilla Persson",1646170
